gbifID,datasetKey,occurrence,kingdom,phylum,class,order,family,genus,species,infraspeci,taxonRank,scientific,verbatimSc,verbatim_1,countryCod,locality,stateProvi,occurren_1,individual,publishing,decimalLat,decimalLon,coordinate,coordina_1,elevation,elevationA,depth,depthAccur,eventDate,day,month,year,taxonKey,speciesKey,basisOfRec,institutio,collection,catalogNum,recordNumb,identified,dateIdenti,license,rightsHold,recordedBy,typeStatus,establishm,lastInterp,mediaType,issue,FID,OBJECTID,PERIMETER,CO_NAME,CO_ABBR,ACRES,Shape_Leng,RO,SHAPE_Le_1,SHAPE_Area
3712669575,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/107907659,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.362772999999997,-82.477761999999998,4.000000000000000,,,,,,2022/02/25 00:00:00.000,"25","2","2022","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"107907659",,Rich Stevenson,2022/03/04,CC_BY_NC_4_0,Rich Stevenson,Rich Stevenson,,,2022/03/22 20:36:59.295,StillImage,COORDINATE_ROUNDED,"66",66.000000000000000,179688.703125000000000,HENDERSON,HEND,240054.984375000000000,589528.666991999954917,ARO,220579.427749590890016,10456788029.599998474121094
3712575737,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/108039273,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.505361000000001,-80.835145999999995,372.000000000000000,,,,,,2022/02/21 00:51:59.000,"21","2","2022","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"108039273",,ermansell,2022/03/06,CC_BY_NC_4_0,ermansell,ermansell,,,2022/03/22 20:19:44.709,StillImage,COORDINATE_ROUNDED,"98",98.000000000000000,192864.546875000000000,MECKLENBURG,MECK,351606.437500000000000,632756.423076999955811,MRO,236507.398317632469116,15217170486.399999618530273
3705518572,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/107472004,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.889691999999997,-79.045288999999997,18.000000000000000,,,,,,2022/02/26 07:16:46.000,"26","2","2022","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"107472004",,Timothy Gerla,2022/02/26,CC_BY_4_0,Timothy Gerla,Timothy Gerla,,,2022/03/22 20:30:47.888,StillImage,COORDINATE_ROUNDED,"33",33.000000000000000,132175.875000000000000,ORANGE,ORAN,256968.781250000000000,433647.028112999978475,RRO,163771.243068268464413,11193552383.000000000000000
3698058457,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/107001733,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.002408000000003,-80.208083000000002,2384.000000000000000,,,,,,2022/02/17 11:10:15.000,"17","2","2022","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"107001733",,Becky,2022/02/18,CC0_1_0,Becky,Becky,,,2022/03/22 20:35:47.081,StillImage,COORDINATE_ROUNDED,"83",83.000000000000000,175357.609375000000000,ANSON,ANSO,343568.062500000000000,575319.072076000040397,FRO,214402.929740997380577,14965815718.299999237060547
3499429977,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/106777494,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.416657000000001,-82.463836000000001,28677.000000000000000,,,,,,2022/02/12 11:19:00.000,"12","2","2022","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"106777494",,tom,2022/02/15,CC_BY_NC_4_0,tom,tom,,,2022/03/22 20:13:07.071,,COORDINATE_ROUNDED,"66",66.000000000000000,179688.703125000000000,HENDERSON,HEND,240054.984375000000000,589528.666991999954917,ARO,220579.427749590890016,10456788029.599998474121094
3499420553,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/106692459,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.186521999999997,-80.003344999999996,28734.000000000000000,,,,,,2022/02/13 12:03:47.000,"13","2","2022","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"106692459",,Becky,2022/02/13,CC0_1_0,Becky,Becky,,,2022/03/22 20:38:08.042,StillImage,COORDINATE_ROUNDED,"68",68.000000000000000,180910.703125000000000,MONTGOMERY,MONT,320860.093750000000000,593537.863320000004023,FRO,221949.899263891973533,13976656836.200002670288086
3499369846,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/106621156,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.124009000000001,-79.807064999999994,46215.000000000000000,,,,,,2022/02/09 21:23:45.000,"9","2","2022","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"106621156",,w_det,2022/02/12,CC_BY_NC_4_0,w_det,w_det,,,2022/03/22 20:26:29.541,StillImage,COORDINATE_ROUNDED,"2",2.000000000000000,166183.500000000029104,GUILFORD,GUIL,420968.937500000000000,545220.367738000000827,WSRO,205797.586927112977719,18337394618.900001525878906
3468956035,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/106345516,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.235202999999998,-81.743058000000005,311.000000000000000,,,,,,2020/08/30 14:54:00.000,"30","8","2020","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"106345516",,Max Ramey,2022/02/07,CC_BY_NC_4_0,Max Ramey,Max Ramey,,,2022/03/22 20:28:27.031,StillImage,COORDINATE_ROUNDED,"24",24.000000000000000,133521.765625000000000,WATAUGA,WATA,200036.218750000000000,438062.624794999952428,WSRO,165665.951715588278603,8713572255.030000686645508
3466189235,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/105776313,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.957400000000000,-75.624099999999999,,,,,,,2022/01/28 16:26:30.000,"28","1","2022","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"105776313",,John Lynch,2022/01/29,CC_BY_NC_4_0,dare_nc,dare_nc,,,2022/03/22 20:47:54.543,StillImage,,"29",29.000000000000000,289002.531250000000000,DARE,DARE,799121.875000000000000,948169.064091000007465,WARO,356684.436128165863920,34809724473.000000000000000
3457198707,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/104519899,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.067100000000003,-77.352699999999999,,,,,,,2022/01/07 08:36:07.000,"7","1","2022","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"104519899",,beetleinahaystack,2022/01/07,CC_BY_NC_4_0,wake_nc,wake_nc,,,2022/03/22 20:12:17.110,StillImage,,"80",80.000000000000000,213300.140625000000000,JONES,JONE,303755.781250000000000,699802.184126000036485,WARO,260639.479319841921097,13231592702.399999618530273
3456950377,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/103791776,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.985427999999999,-80.549510999999995,13127.000000000000000,,,,,,2021/12/27 10:04:00.000,"27","12","2021","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"103791776",,tarheelluv2,2021/12/28,CC_BY_NC_4_0,tarheelluv2,tarheelluv2,,,2022/03/22 20:48:08.473,StillImage,COORDINATE_ROUNDED,"82",82.000000000000000,177866.281250000000000,UNION,UNIO,409365.187500000000000,583549.613685999996960,MRO,217416.765952582733007,17831934809.200000762939453
3456931094,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/101970179,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.379716000000002,-78.858047999999997,28706.000000000000000,,,,,,2021/02/25 22:50:00.000,"25","2","2021","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"101970179",,Aaron A. Edmonds,2021/11/26,CC_BY_NC_4_0,Aaron A. Edmonds,Aaron A. Edmonds,,,2022/03/22 20:47:57.866,,COORDINATE_ROUNDED,"64",64.000000000000000,179126.390625000000000,HARNETT,HARN,384759.031250000000000,587683.883751000044867,FRO,219816.904241785930935,16760093161.899999618530273
3456588112,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/104581885,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.227100000000000,-80.843100000000007,,,,,,,2022/01/07 12:30:34.000,"7","1","2022","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"104581885",,critterdex,2022/01/08,CC_BY_NC_4_0,buncombe_nc,buncombe_nc,,,2022/03/22 20:38:18.600,StillImage,,"98",98.000000000000000,192864.546875000000000,MECKLENBURG,MECK,351606.437500000000000,632756.423076999955811,MRO,236507.398317632469116,15217170486.399999618530273
3456547595,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/101897383,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.812814000000003,-78.476967999999999,28620.000000000000000,,,,,,2021/11/25 13:54:48.000,"25","11","2021","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"101897383",,Larry Chen,2021/11/25,CC_BY_NC_4_0,cmklein,cmklein,,,2022/03/22 20:13:20.114,StillImage,COORDINATE_ROUNDED,"43",43.000000000000000,216781.765625000000000,WAKE,WAKE,547995.375000000000000,711224.841116999974474,RRO,267577.156743080762681,23870662601.000000000000000
3456139080,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/103556945,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.837600000000002,-78.466532999999998,235.000000000000000,,,,,,2021/11/09 08:27:00.000,"9","11","2021","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"103556945",,barrindc,2021/12/24,CC_BY_NC_4_0,barrindc,barrindc,,,2022/03/22 20:28:31.689,StillImage,COORDINATE_ROUNDED,"43",43.000000000000000,216781.765625000000000,WAKE,WAKE,547995.375000000000000,711224.841116999974474,RRO,267577.156743080762681,23870662601.000000000000000
3456119410,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/10571538,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.810490999999999,-82.185929000000002,15.000000000000000,,,,,,2018/03/28 00:00:00.000,"28","3","2018","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"10571538",,Ken Kneidel,2019/12/16,CC0_1_0,Ken Kneidel,Ken Kneidel,,,2022/03/22 20:08:05.166,StillImage,COORDINATE_ROUNDED,"40",40.000000000000000,162933.187500000000000,YANCEY,YANC,200344.609375000000000,534556.633097999962047,ARO,201437.157863328087842,8727005104.989999771118164
3455963434,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/103639805,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.420355000000001,-80.839957999999996,5.000000000000000,,,,,,2021/12/25 12:51:48.000,"25","12","2021","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"103639805",,kaylamarieoneill,2021/12/25,CC_BY_NC_4_0,kaylamarieoneill,kaylamarieoneill,,,2022/03/22 20:12:55.040,StillImage,COORDINATE_ROUNDED,"98",98.000000000000000,192864.546875000000000,MECKLENBURG,MECK,351606.437500000000000,632756.423076999955811,MRO,236507.398317632469116,15217170486.399999618530273
3455838541,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/103689225,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.960872999999999,-79.163843999999997,28620.000000000000000,,,,,,2021/12/22 01:14:00.000,"22","12","2021","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"103689225",,Catherine Bollinger,2021/12/26,CC_BY_NC_4_0,Catherine Bollinger,Catherine Bollinger,,,2022/03/22 20:35:13.287,StillImage,COORDINATE_ROUNDED,"33",33.000000000000000,132175.875000000000000,ORANGE,ORAN,256968.781250000000000,433647.028112999978475,RRO,163771.243068268464413,11193552383.000000000000000
3455721521,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/103502713,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.369287999999997,-81.956772000000001,4091.000000000000000,,,,,,2021/12/21 20:28:00.000,"21","12","2021","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"103502713",,whiteside_a,2021/12/23,CC_BY_NC_4_0,whiteside_a,whiteside_a,,,2022/03/22 20:37:08.143,StillImage,COORDINATE_ROUNDED,"60",60.000000000000000,195801.343749999970896,RUTHERFORD,RUTH,361791.062500000000000,642391.580224000150338,ARO,240567.222391907387646,15759608008.399999618530273
3455694865,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/103892871,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.985427999999999,-80.549510999999995,13127.000000000000000,,,,,,2021/12/27 19:59:00.000,"27","12","2021","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"103892871",,tarheelluv2,2021/12/29,CC_BY_NC_4_0,tarheelluv2,tarheelluv2,,,2022/03/22 20:13:17.818,StillImage,COORDINATE_ROUNDED,"82",82.000000000000000,177866.281250000000000,UNION,UNIO,409365.187500000000000,583549.613685999996960,MRO,217416.765952582733007,17831934809.200000762939453
3455676371,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/104577962,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.322899999999997,-83.807400000000001,,,,,,,2022/01/07 16:07:59.000,"7","1","2022","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"104577962",,ionam,2022/01/08,CC_BY_NC_4_0,graham_nc,graham_nc,,,2022/03/22 20:12:40.561,StillImage,,"65",65.000000000000000,144226.093750000000000,GRAHAM,GRAH,192911.859375000000000,473181.756187000020873,ARO,177006.351819966599578,8403235385.100000381469727
3455620560,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/102740333,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.985427999999999,-80.549510999999995,13127.000000000000000,,,,,,2021/11/01 23:22:00.000,"1","11","2021","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"102740333",,tarheelluv,2021/12/08,CC_BY_NC_4_0,tarheelluv,tarheelluv,,,2022/03/22 20:11:28.818,StillImage,COORDINATE_ROUNDED,"82",82.000000000000000,177866.281250000000000,UNION,UNIO,409365.187500000000000,583549.613685999996960,MRO,217416.765952582733007,17831934809.200000762939453
3455532433,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/102740252,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.985427999999999,-80.549510999999995,13127.000000000000000,,,,,,2021/11/01 23:42:00.000,"1","11","2021","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"102740252",,tarheelluv,2021/12/08,CC_BY_NC_4_0,tarheelluv,tarheelluv,,,2022/03/22 20:12:18.928,StillImage,COORDINATE_ROUNDED,"82",82.000000000000000,177866.281250000000000,UNION,UNIO,409365.187500000000000,583549.613685999996960,MRO,217416.765952582733007,17831934809.200000762939453
3416143167,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/101348112,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.254978999999999,-78.604463999999993,28563.000000000000000,,,,,,2021/10/17 17:34:56.000,"17","10","2021","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"101348112",,jbrooks21,2021/11/17,CC_BY_NC_4_0,jbrooks21,jbrooks21,,,2022/03/22 20:30:13.875,StillImage,COORDINATE_ROUNDED,"18",18.000000000000000,174102.328125000000000,GRANVILLE,GRAN,343236.406250000000000,571200.735993999987841,RRO,216399.958748131932225,14951367501.100000381469727
3416119480,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/101348949,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.008456000000002,-79.041670999999994,386.000000000000000,,,,,,2021/11/11 14:38:00.000,"11","11","2021","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"101348949",,steve b,2021/11/17,CC0_1_0,steve b,steve b,,,2022/03/22 20:12:37.199,StillImage,COORDINATE_ROUNDED,"33",33.000000000000000,132175.875000000000000,ORANGE,ORAN,256968.781250000000000,433647.028112999978475,RRO,163771.243068268464413,11193552383.000000000000000
3415901258,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/100697356,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.922944999999999,-79.189340999999999,,,,,,,2021/10/28 05:05:00.000,"28","10","2021","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"100697356",,mgranda,2021/11/09,CC_BY_NC_4_0,mgranda,mgranda,,,2022/03/22 20:10:51.997,StillImage,,"33",33.000000000000000,132175.875000000000000,ORANGE,ORAN,256968.781250000000000,433647.028112999978475,RRO,163771.243068268464413,11193552383.000000000000000
3415381610,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/85229242,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.789976000000003,-82.966295000000002,,,,,,,2021/06/28 10:08:39.000,"28","6","2021","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"85229242",,Nate McPeak,2021/07/01,CC_BY_NC_4_0,Nate McPeak,Nate McPeak,,,2022/03/22 20:31:31.294,StillImage,,"52",52.000000000000000,202233.390625000000000,HAYWOOD,HAYW,354865.093750000000000,663494.060184999951161,ARO,248910.535799357923679,15457913296.500000000000000
3415370105,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/100341224,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.915953000000002,-76.253684000000007,,,,,,,2021/06/24 15:24:53.000,"24","6","2021","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"100341224",,beetleinahaystack,2021/11/06,CC_BY_NC_4_0,wake_nc,wake_nc,,,2022/03/22 20:12:11.749,StillImage,,"39",39.000000000000000,212426.296875000000000,TYRRELL,TYRR,389776.343750000000000,696935.292908999952488,WARO,262389.335499831766356,16978646865.600000381469727
3391400039,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/97886792,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.899203999999997,-78.720669000000001,13.000000000000000,,,,,,2021/10/09 21:31:00.000,"9","10","2021","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"97886792",,Mark Connolly,2021/10/11,CC_BY_NC_4_0,Mark Connolly,Mark Connolly,,,2022/03/22 20:47:48.132,StillImage,COORDINATE_ROUNDED,"43",43.000000000000000,216781.765625000000000,WAKE,WAKE,547995.375000000000000,711224.841116999974474,RRO,267577.156743080762681,23870662601.000000000000000
3385136028,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/96843073,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.235017999999997,-80.500072000000003,28706.000000000000000,,,,,,2021/09/30 05:23:00.000,"30","9","2021","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"96843073",,Rene,2021/10/02,CC_BY_4_0,Rene,Rene,,,2022/03/22 20:25:11.436,StillImage,COORDINATE_ROUNDED,"99",99.000000000000000,133645.343750000000000,CABARRUS,CABA,233367.062500000000000,438468.114614000020083,MRO,164101.209806138824206,10165462414.899999618530273
3385020704,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/94695742,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.285913000000001,-82.685754000000003,8.000000000000000,,,,,,2021/09/07 07:19:00.000,"7","9","2021","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"94695742",,Steve O'Neil,2021/09/13,CC_BY_NC_4_0,Steve O'Neil,Steve O'Neil,,,2022/03/22 20:47:37.316,StillImage,COORDINATE_ROUNDED,"70",70.000000000000000,164070.562500000000000,TRANSYLVANIA,TRAN,243392.546875000000000,538288.198093999992125,ARO,201019.797892302827677,10602172583.899999618530273
3384985962,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/94867538,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.235149000000000,-81.027977000000007,48.000000000000000,,,,,,2021/09/14 17:09:34.000,"14","9","2021","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"94867538",,rschifferle,2021/09/14,CC_BY_NC_4_0,rschifferle,rschifferle,,,2022/03/22 20:11:59.615,StillImage,COORDINATE_ROUNDED,"100",100.000000000000000,151477.359375000000000,GASTON,GAST,232694.484375000000000,496971.956611000001431,MRO,185718.367227167706005,10136165636.000000000000000
3384980184,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/96047981,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.994346999999998,-78.898618999999997,20071.000000000000000,,,,,,2018/02/24 15:50:44.000,"24","2","2018","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"96047981",,skeletonhunt,2021/09/25,CC_BY_NC_4_0,skeletonhunt,skeletonhunt,,,2022/03/22 20:47:35.807,StillImage,COORDINATE_ROUNDED,"34",34.000000000000000,137208.906250000000000,DURHAM,DURH,191089.515625000000000,450159.540735999995377,RRO,169961.333420967974234,8323854304.719999313354492
3384694641,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/95611369,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,North Carolina,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.525615000000002,-80.511307000000002,28677.000000000000000,,,,,,2021/09/17 03:53:00.000,"17","9","2021","5219153","5219153",HUMAN_OBSERVATION,iNaturalist,Observations,"95611369",,Rene,2021/09/21,CC_BY_4_0,Rene,Rene,,,2022/03/22 20:34:58.889,StillImage,COORDINATE_ROUNDED,"96",96.000000000000000,172698.187500000000000,ROWAN,ROWA,335082.468750000000000,566593.969328999985009,MRO,212737.946738828497473,14596182633.299999237060547
